dataset,oversampling,classifier,alpha_mode,alpha_value,mmd_stage,best_k,n_candidates,candidate_multiplier_used,multiplier_capped,n_syn_target,n_synthetic,minority_ratio,target_gap,mmd_before,mmd_after,gmm_time,ctgan_train_time,generation_time,stage1_time,stage2_time,filter_time,train_time,AUC,PR_AUC,F1,Precision,Recall,G_mean,Balanced_Acc
churn,Q-G-CTGAN_a0.2_MMDoff,RF,fixed,0.2,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.107306,0.6,27.325,0.934,0.124,0.0,0.12,0.29,0.9232,0.8731,0.8635,0.9465,0.8133,0.7929,0.8133
churn,Q-G-CTGAN_a0.2_MMDoff,LGBM,fixed,0.2,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.107306,0.6,27.325,0.934,0.124,0.0,0.12,0.1,0.93,0.8983,0.9158,0.9515,0.8872,0.8811,0.8872
churn,Q-G-CTGAN_a0.2_MMDoff,MLP,fixed,0.2,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.107306,0.6,27.325,0.934,0.124,0.0,0.12,4.08,0.9016,0.7853,0.8539,0.8792,0.8331,0.8213,0.8331
churn,Q-G-CTGAN_a0.3_MMDon,RF,fixed,0.3,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.079089,0.6,27.325,0.934,0.123,0.306,0.43,0.31,0.9204,0.8742,0.8725,0.9519,0.8231,0.8049,0.8231
churn,Q-G-CTGAN_a0.3_MMDon,LGBM,fixed,0.3,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.079089,0.6,27.325,0.934,0.123,0.306,0.43,0.09,0.9256,0.8926,0.9121,0.9526,0.8806,0.8734,0.8806
churn,Q-G-CTGAN_a0.3_MMDon,MLP,fixed,0.3,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.079089,0.6,27.325,0.934,0.123,0.306,0.43,4.72,0.9106,0.7994,0.8536,0.8668,0.8418,0.8325,0.8418
churn,Q-G-CTGAN_a0.3_MMDoff,RF,fixed,0.3,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.092793,0.6,27.325,0.934,0.124,0.0,0.12,0.28,0.9237,0.8721,0.8648,0.9499,0.8137,0.7932,0.8137
churn,Q-G-CTGAN_a0.3_MMDoff,LGBM,fixed,0.3,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.092793,0.6,27.325,0.934,0.124,0.0,0.12,0.09,0.9224,0.8924,0.9125,0.9505,0.8825,0.8758,0.8825
churn,Q-G-CTGAN_a0.3_MMDoff,MLP,fixed,0.3,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.092793,0.6,27.325,0.934,0.124,0.0,0.12,4.24,0.9048,0.7888,0.8474,0.8742,0.8256,0.8126,0.8256
churn,Q-G-CTGAN_adaptive_MMDon,RF,adaptive,adaptive,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.074687,0.6,27.325,0.934,0.122,0.323,0.44,0.31,0.9245,0.8745,0.8732,0.9582,0.8216,0.8026,0.8216
churn,Q-G-CTGAN_adaptive_MMDon,LGBM,adaptive,adaptive,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.074687,0.6,27.325,0.934,0.122,0.323,0.44,0.08,0.9316,0.8951,0.9151,0.9559,0.8833,0.8765,0.8833
churn,Q-G-CTGAN_adaptive_MMDon,MLP,adaptive,adaptive,True,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.074687,0.6,27.325,0.934,0.122,0.323,0.44,4.62,0.9038,0.7948,0.8506,0.8681,0.8355,0.8249,0.8355
churn,Q-G-CTGAN_adaptive_MMDoff,RF,adaptive,adaptive,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.099234,0.6,27.325,0.934,0.123,0.0,0.12,0.28,0.92,0.8698,0.861,0.9398,0.8125,0.7922,0.8125
churn,Q-G-CTGAN_adaptive_MMDoff,LGBM,adaptive,adaptive,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.099234,0.6,27.325,0.934,0.123,0.0,0.12,0.08,0.9282,0.8931,0.9147,0.9582,0.8813,0.8741,0.8813
churn,Q-G-CTGAN_adaptive_MMDoff,MLP,adaptive,adaptive,False,6,3764,7.61,False,2510,2510,0.5,0.0,0.079542,0.099234,0.6,27.325,0.934,0.123,0.0,0.12,4.3,0.8981,0.7829,0.8465,0.8674,0.8288,0.8169,0.8288
secom,Q-G-CTGAN_a0.1_MMDon,RF,fixed,0.1,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.076206,4.909,141.051,3.023,0.543,2.122,2.67,0.32,0.7825,0.1816,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.1_MMDon,LGBM,fixed,0.1,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.076206,4.909,141.051,3.023,0.543,2.122,2.67,0.5,0.7949,0.2515,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.1_MMDon,MLP,fixed,0.1,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.076206,4.909,141.051,3.023,0.543,2.122,2.67,0.79,0.6362,0.1461,0.5282,0.5685,0.5232,0.2517,0.5232
secom,Q-G-CTGAN_a0.1_MMDoff,RF,fixed,0.1,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.071087,4.909,141.051,3.023,0.567,0.001,0.57,0.33,0.7735,0.2046,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.1_MMDoff,LGBM,fixed,0.1,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.071087,4.909,141.051,3.023,0.567,0.001,0.57,0.49,0.7817,0.248,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.1_MMDoff,MLP,fixed,0.1,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.071087,4.909,141.051,3.023,0.567,0.001,0.57,0.79,0.6365,0.1483,0.5282,0.5685,0.5232,0.2517,0.5232
secom,Q-G-CTGAN_a0.2_MMDon,RF,fixed,0.2,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.078532,4.909,141.051,3.023,0.555,1.713,2.27,0.31,0.7676,0.1779,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.2_MMDon,LGBM,fixed,0.2,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.078532,4.909,141.051,3.023,0.555,1.713,2.27,0.52,0.7617,0.2271,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.2_MMDon,MLP,fixed,0.2,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.078532,4.909,141.051,3.023,0.555,1.713,2.27,0.79,0.6315,0.1452,0.5248,0.5517,0.5209,0.2511,0.5209
secom,Q-G-CTGAN_a0.2_MMDoff,RF,fixed,0.2,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.073217,4.909,141.051,3.023,0.591,0.001,0.59,0.34,0.8037,0.2057,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.2_MMDoff,LGBM,fixed,0.2,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.073217,4.909,141.051,3.023,0.591,0.001,0.59,0.46,0.8039,0.2344,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.2_MMDoff,MLP,fixed,0.2,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.073217,4.909,141.051,3.023,0.591,0.001,0.59,0.84,0.635,0.1451,0.5265,0.5594,0.522,0.2514,0.522
secom,Q-G-CTGAN_a0.3_MMDon,RF,fixed,0.3,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.078653,4.909,141.051,3.023,0.536,1.345,1.88,0.32,0.7639,0.1698,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.3_MMDon,LGBM,fixed,0.3,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.078653,4.909,141.051,3.023,0.536,1.345,1.88,0.51,0.8176,0.2283,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.3_MMDon,MLP,fixed,0.3,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.078653,4.909,141.051,3.023,0.536,1.345,1.88,0.82,0.6375,0.1486,0.5282,0.5685,0.5232,0.2517,0.5232
secom,Q-G-CTGAN_a0.3_MMDoff,RF,fixed,0.3,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.077898,4.909,141.051,3.023,0.587,0.001,0.59,0.32,0.792,0.1925,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.3_MMDoff,LGBM,fixed,0.3,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.077898,4.909,141.051,3.023,0.587,0.001,0.59,0.51,0.8005,0.2401,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_a0.3_MMDoff,MLP,fixed,0.3,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.077898,4.909,141.051,3.023,0.587,0.001,0.59,0.8,0.6419,0.1296,0.5265,0.5594,0.522,0.2514,0.522
secom,Q-G-CTGAN_adaptive_MMDon,RF,adaptive,adaptive,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.073848,4.909,141.051,3.023,0.455,1.574,2.03,0.32,0.7696,0.2035,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_adaptive_MMDon,LGBM,adaptive,adaptive,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.073848,4.909,141.051,3.023,0.455,1.574,2.03,0.5,0.8005,0.2387,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_adaptive_MMDon,MLP,adaptive,adaptive,True,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.073848,4.909,141.051,3.023,0.455,1.574,2.03,0.79,0.6386,0.1463,0.5265,0.5594,0.522,0.2514,0.522
secom,Q-G-CTGAN_adaptive_MMDoff,RF,adaptive,adaptive,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.071228,4.909,141.051,3.023,0.499,0.001,0.5,0.32,0.7559,0.1826,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_adaptive_MMDoff,LGBM,adaptive,adaptive,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.071228,4.909,141.051,3.023,0.499,0.001,0.5,0.49,0.7935,0.253,0.483,0.4671,0.5,0.0,0.5
secom,Q-G-CTGAN_adaptive_MMDoff,MLP,adaptive,adaptive,False,2,1425,19.52,False,950,950,0.5,0.0,0.075745,0.071228,4.909,141.051,3.023,0.499,0.001,0.5,0.77,0.6328,0.1449,0.5282,0.5685,0.5232,0.2517,0.5232
thyroid_sick,Q-G-CTGAN_a0.1_MMDon,RF,fixed,0.1,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.117644,0.24,8.044,0.191,0.034,1.394,1.43,0.25,0.9946,0.9437,0.916,0.9575,0.8822,0.8748,0.8822
thyroid_sick,Q-G-CTGAN_a0.1_MMDon,LGBM,fixed,0.1,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.117644,0.24,8.044,0.191,0.034,1.394,1.43,0.09,0.9979,0.9662,0.9502,0.9472,0.9532,0.9524,0.9532
thyroid_sick,Q-G-CTGAN_a0.1_MMDon,MLP,fixed,0.1,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.117644,0.24,8.044,0.191,0.034,1.394,1.43,2.35,0.974,0.812,0.8659,0.8634,0.8683,0.8607,0.8683
thyroid_sick,Q-G-CTGAN_a0.1_MMDoff,RF,fixed,0.1,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.0766,0.24,8.044,0.191,0.028,0.001,0.03,0.25,0.9932,0.9374,0.8874,0.9431,0.8455,0.8321,0.8455
thyroid_sick,Q-G-CTGAN_a0.1_MMDoff,LGBM,fixed,0.1,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.0766,0.24,8.044,0.191,0.028,0.001,0.03,0.09,0.9977,0.9638,0.946,0.946,0.946,0.9448,0.946
thyroid_sick,Q-G-CTGAN_a0.1_MMDoff,MLP,fixed,0.1,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.0766,0.24,8.044,0.191,0.028,0.001,0.03,2.92,0.9702,0.7998,0.8682,0.8817,0.8557,0.8456,0.8557
thyroid_sick,Q-G-CTGAN_a0.2_MMDon,RF,fixed,0.2,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.108842,0.24,8.044,0.191,0.034,1.159,1.19,0.25,0.9947,0.945,0.9076,0.9482,0.8745,0.8661,0.8745
thyroid_sick,Q-G-CTGAN_a0.2_MMDon,LGBM,fixed,0.2,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.108842,0.24,8.044,0.191,0.034,1.159,1.19,0.09,0.9981,0.9723,0.9502,0.9472,0.9532,0.9524,0.9532
thyroid_sick,Q-G-CTGAN_a0.2_MMDon,MLP,fixed,0.2,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.108842,0.24,8.044,0.191,0.034,1.159,1.19,3.42,0.9762,0.8335,0.8825,0.9029,0.8644,0.8553,0.8644
thyroid_sick,Q-G-CTGAN_a0.2_MMDoff,RF,fixed,0.2,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.083205,0.24,8.044,0.191,0.025,0.0,0.03,0.26,0.9946,0.9372,0.9089,0.9417,0.8812,0.8739,0.8812
thyroid_sick,Q-G-CTGAN_a0.2_MMDoff,LGBM,fixed,0.2,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.083205,0.24,8.044,0.191,0.025,0.0,0.03,0.11,0.9981,0.9708,0.946,0.946,0.946,0.9448,0.946
thyroid_sick,Q-G-CTGAN_a0.2_MMDoff,MLP,fixed,0.2,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.083205,0.24,8.044,0.191,0.025,0.0,0.03,3.27,0.9684,0.7759,0.8613,0.8836,0.8417,0.8289,0.8417
thyroid_sick,Q-G-CTGAN_a0.3_MMDon,RF,fixed,0.3,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.100854,0.24,8.044,0.191,0.026,0.381,0.41,0.28,0.9943,0.9422,0.9172,0.9506,0.889,0.8826,0.889
thyroid_sick,Q-G-CTGAN_a0.3_MMDon,LGBM,fixed,0.3,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.100854,0.24,8.044,0.191,0.026,0.381,0.41,0.09,0.998,0.97,0.946,0.946,0.946,0.9448,0.946
thyroid_sick,Q-G-CTGAN_a0.3_MMDon,MLP,fixed,0.3,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.100854,0.24,8.044,0.191,0.026,0.381,0.41,2.38,0.9737,0.7948,0.8592,0.8642,0.8543,0.8444,0.8543
thyroid_sick,Q-G-CTGAN_a0.3_MMDoff,RF,fixed,0.3,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.090158,0.24,8.044,0.191,0.032,0.0,0.03,0.27,0.9932,0.9361,0.8909,0.9518,0.8459,0.8325,0.8459
thyroid_sick,Q-G-CTGAN_a0.3_MMDoff,LGBM,fixed,0.3,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.090158,0.24,8.044,0.191,0.032,0.0,0.03,0.1,0.9982,0.9737,0.9578,0.9548,0.9609,0.9604,0.9609
thyroid_sick,Q-G-CTGAN_a0.3_MMDoff,MLP,fixed,0.3,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.090158,0.24,8.044,0.191,0.032,0.0,0.03,3.05,0.9689,0.789,0.8441,0.8936,0.8069,0.7857,0.8069
thyroid_sick,Q-G-CTGAN_adaptive_MMDon,RF,adaptive,adaptive,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.100854,0.24,8.044,0.191,0.027,0.38,0.41,0.26,0.9943,0.9422,0.9172,0.9506,0.889,0.8826,0.889
thyroid_sick,Q-G-CTGAN_adaptive_MMDon,LGBM,adaptive,adaptive,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.100854,0.24,8.044,0.191,0.027,0.38,0.41,0.09,0.998,0.97,0.946,0.946,0.946,0.9448,0.946
thyroid_sick,Q-G-CTGAN_adaptive_MMDon,MLP,adaptive,adaptive,True,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.100854,0.24,8.044,0.191,0.027,0.38,0.41,2.3,0.9737,0.7948,0.8592,0.8642,0.8543,0.8444,0.8543
thyroid_sick,Q-G-CTGAN_adaptive_MMDoff,RF,adaptive,adaptive,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.090158,0.24,8.044,0.191,0.025,0.0,0.03,0.24,0.9932,0.9361,0.8909,0.9518,0.8459,0.8325,0.8459
thyroid_sick,Q-G-CTGAN_adaptive_MMDoff,LGBM,adaptive,adaptive,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.090158,0.24,8.044,0.191,0.025,0.0,0.03,0.1,0.9982,0.9737,0.9578,0.9548,0.9609,0.9604,0.9609
thyroid_sick,Q-G-CTGAN_adaptive_MMDoff,MLP,adaptive,adaptive,False,2,3453,21.44,False,2316,2316,0.5,0.0,0.069092,0.090158,0.24,8.044,0.191,0.025,0.0,0.03,2.96,0.9689,0.789,0.8441,0.8936,0.8069,0.7857,0.8069
unsw_nb15,Q-G-CTGAN_a0.3_MMDon,RF,fixed,0.3,True,7,61100,50.0,True,120294,42770,0.2658,0.2342,0.109161,0.129306,1.14,195.051,17.278,4.119,0.011,4.14,5.94,0.9053,0.1328,0.4975,0.495,0.5,0.0,0.5
unsw_nb15,Q-G-CTGAN_a0.3_MMDon,LGBM,fixed,0.3,True,7,61100,50.0,True,120294,42770,0.2658,0.2342,0.109161,0.129306,1.14,195.051,17.278,4.119,0.011,4.14,2.52,0.9231,0.1654,0.5897,0.9241,0.5514,0.321,0.5514
unsw_nb15,Q-G-CTGAN_a0.3_MMDon,MLP,fixed,0.3,True,7,61100,50.0,True,120294,42770,0.2658,0.2342,0.109161,0.129306,1.14,195.051,17.278,4.119,0.011,4.14,132.61,0.8986,0.0693,0.5168,0.623,0.5102,0.1448,0.5102
unsw_nb15,Q-G-CTGAN_a0.3_MMDoff,RF,fixed,0.3,False,7,61100,50.0,True,120294,42770,0.2658,0.2342,0.109161,0.129306,1.14,195.051,17.278,4.131,0.012,4.15,5.89,0.9053,0.1328,0.4975,0.495,0.5,0.0,0.5
unsw_nb15,Q-G-CTGAN_a0.3_MMDoff,LGBM,fixed,0.3,False,7,61100,50.0,True,120294,42770,0.2658,0.2342,0.109161,0.129306,1.14,195.051,17.278,4.131,0.012,4.15,2.41,0.9231,0.1654,0.5897,0.9241,0.5514,0.321,0.5514
unsw_nb15,Q-G-CTGAN_a0.3_MMDoff,MLP,fixed,0.3,False,7,61100,50.0,True,120294,42770,0.2658,0.2342,0.109161,0.129306,1.14,195.051,17.278,4.131,0.012,4.15,132.98,0.8986,0.0693,0.5168,0.623,0.5102,0.1448,0.5102
unsw_nb15,Q-G-CTGAN_adaptive_MMDon,RF,adaptive,adaptive,True,7,61100,50.0,True,120294,45827,0.2791,0.2209,0.109161,0.1229,1.14,195.051,17.278,3.863,0.01,3.89,6.02,0.9052,0.1321,0.4975,0.495,0.5,0.0,0.5
unsw_nb15,Q-G-CTGAN_adaptive_MMDon,LGBM,adaptive,adaptive,True,7,61100,50.0,True,120294,45827,0.2791,0.2209,0.109161,0.1229,1.14,195.051,17.278,3.863,0.01,3.89,2.39,0.9233,0.1659,0.5881,0.9229,0.5505,0.318,0.5505
unsw_nb15,Q-G-CTGAN_adaptive_MMDon,MLP,adaptive,adaptive,True,7,61100,50.0,True,120294,45827,0.2791,0.2209,0.109161,0.1229,1.14,195.051,17.278,3.863,0.01,3.89,115.15,0.8938,0.0921,0.5553,0.7114,0.533,0.2583,0.533
unsw_nb15,Q-G-CTGAN_adaptive_MMDoff,RF,adaptive,adaptive,False,7,61100,50.0,True,120294,45827,0.2791,0.2209,0.109161,0.1229,1.14,195.051,17.278,4.083,0.012,4.11,6.11,0.9052,0.1321,0.4975,0.495,0.5,0.0,0.5
unsw_nb15,Q-G-CTGAN_adaptive_MMDoff,LGBM,adaptive,adaptive,False,7,61100,50.0,True,120294,45827,0.2791,0.2209,0.109161,0.1229,1.14,195.051,17.278,4.083,0.012,4.11,2.44,0.9233,0.1659,0.5881,0.9229,0.5505,0.318,0.5505
unsw_nb15,Q-G-CTGAN_adaptive_MMDoff,MLP,adaptive,adaptive,False,7,61100,50.0,True,120294,45827,0.2791,0.2209,0.109161,0.1229,1.14,195.051,17.278,4.083,0.012,4.11,115.06,0.8938,0.0921,0.5553,0.7114,0.533,0.2583,0.533
unsw_nb15,Q-G-CTGAN_a0.1_MMDon,RF,fixed,0.1,True,7,61100,50.0,True,120294,54990,0.3163,0.1837,0.107225,0.110053,1.228,372.801,34.218,3.966,0.012,4.0,6.6,0.9042,0.1249,0.4975,0.495,0.5,0.0,0.5
unsw_nb15,Q-G-CTGAN_a0.1_MMDon,LGBM,fixed,0.1,True,7,61100,50.0,True,120294,54990,0.3163,0.1837,0.107225,0.110053,1.228,372.801,34.218,3.966,0.012,4.0,2.13,0.9256,0.173,0.5894,0.9109,0.5514,0.321,0.5514
unsw_nb15,Q-G-CTGAN_a0.1_MMDon,MLP,fixed,0.1,True,7,61100,50.0,True,120294,54990,0.3163,0.1837,0.107225,0.110053,1.228,372.801,34.218,3.966,0.012,4.0,81.01,0.9,0.0806,0.5285,0.6588,0.5168,0.1853,0.5168
unsw_nb15,Q-G-CTGAN_a0.1_MMDoff,RF,fixed,0.1,False,7,61100,50.0,True,120294,54990,0.3163,0.1837,0.107225,0.110053,1.228,372.801,34.218,3.998,0.016,4.03,6.72,0.9042,0.1249,0.4975,0.495,0.5,0.0,0.5
unsw_nb15,Q-G-CTGAN_a0.1_MMDoff,LGBM,fixed,0.1,False,7,61100,50.0,True,120294,54990,0.3163,0.1837,0.107225,0.110053,1.228,372.801,34.218,3.998,0.016,4.03,2.13,0.9256,0.173,0.5894,0.9109,0.5514,0.321,0.5514
unsw_nb15,Q-G-CTGAN_a0.1_MMDoff,MLP,fixed,0.1,False,7,61100,50.0,True,120294,54990,0.3163,0.1837,0.107225,0.110053,1.228,372.801,34.218,3.998,0.016,4.03,81.06,0.9,0.0806,0.5285,0.6588,0.5168,0.1853,0.5168
unsw_nb15,Q-G-CTGAN_a0.2_MMDon,RF,fixed,0.2,True,7,61100,50.0,True,120294,48880,0.2919,0.2081,0.107225,0.109495,1.228,372.801,34.218,3.906,0.012,3.93,6.31,0.9054,0.1278,0.4975,0.495,0.5,0.0,0.5
unsw_nb15,Q-G-CTGAN_a0.2_MMDon,LGBM,fixed,0.2,True,7,61100,50.0,True,120294,48880,0.2919,0.2081,0.107225,0.109495,1.228,372.801,34.218,3.906,0.012,3.93,2.6,0.9252,0.1765,0.5895,0.9174,0.5514,0.321,0.5514
unsw_nb15,Q-G-CTGAN_a0.2_MMDon,MLP,fixed,0.2,True,7,61100,50.0,True,120294,48880,0.2919,0.2081,0.107225,0.109495,1.228,372.801,34.218,3.906,0.012,3.93,147.68,0.8978,0.0932,0.5432,0.6998,0.5254,0.2269,0.5254
unsw_nb15,Q-G-CTGAN_a0.2_MMDoff,RF,fixed,0.2,False,7,61100,50.0,True,120294,48880,0.2919,0.2081,0.107225,0.109495,1.228,372.801,34.218,3.944,0.011,3.97,6.44,0.9054,0.1278,0.4975,0.495,0.5,0.0,0.5
unsw_nb15,Q-G-CTGAN_a0.2_MMDoff,LGBM,fixed,0.2,False,7,61100,50.0,True,120294,48880,0.2919,0.2081,0.107225,0.109495,1.228,372.801,34.218,3.944,0.011,3.97,2.45,0.9252,0.1765,0.5895,0.9174,0.5514,0.321,0.5514
unsw_nb15,Q-G-CTGAN_a0.2_MMDoff,MLP,fixed,0.2,False,7,61100,50.0,True,120294,48880,0.2919,0.2081,0.107225,0.109495,1.228,372.801,34.218,3.944,0.011,3.97,148.47,0.8978,0.0932,0.5432,0.6998,0.5254,0.2269,0.5254
